68158,Lobanov Ernest,Geography,66
68161,Veselov Anton,History,66
68165,Ilyin Mechislav,Chemistry,78
68166,Prokhorov Ludwig,Geography,78
68171,Lobanov Ernest,Algebra,66
68172,Lobanov Ernest,Art,78
68174,Ilyin Mechislav,Geography,66
68176,Prokhorov Ludwig,History,78
68177,Lobanov Ernest,Biology,66
68179,Prokhorov Ludwig,Biology,66
68183,Boris Kulikov,Geography,78
68187,Boris Kulikov,Health,78
68189,Ilyin Mechislav,Algebra,66
68190,Rusakov Yuri,Art,66
68191,Prokhorov Ludwig,Geometry,66
68192,Komissarov Klim,Algebra,78
68193,Sukhanov Arsen,History,66
68196,Bespalov Mitrofan,Geometry,66
68198,Komissarov Klim,Art,66
68200,Boris Kulikov,Biology,78
68202,Prokhorov Ludwig,Biology,78
68203,Veselov Anton,Algebra,78
68206,Veselov Anton,Geometry,78
68212,Lobanov Ernest,Algebra,66
68222,Komissarov Klim,Chemistry,78
68224,Lobanov Ernest,History,78
68226,Lobanov Ernest,Biology,78
68228,Veselov Anton,Geography,66
68231,Ilyin Mechislav,Health,66
68232,Veselov Anton,English,66
68239,Ilyin Mechislav,Biology,78
68242,Lobanov Ernest,History,78
68243,Prokhorov Ludwig,Geography,78
68244,Sukhanov Arsen,Art,78
68245,Lobanov Ernest,Geography,78
68249,Ilyin Mechislav,Art,78
68250,Sukhanov Arsen,Art,78
68254,Boris Kulikov,Geography,66
68256,Bespalov Mitrofan,Art,66
68258,Bespalov Mitrofan,Geography,78
68268,Prokhorov Ludwig,Chemistry,78
68273,Rusakov Yuri,Art,78
68278,Veselov Anton,Biology,78
68289,Veselov Anton,Geography,66
68291,Veselov Anton,Algebra,66
68294,Bespalov Mitrofan,Health,66
68295,Rusakov Yuri,Geography,78
68297,Ilyin Mechislav,History,66
68298,Stepanov Gordey,Chemistry,78
68301,Veselov Anton,Geometry,66
68302,Prokhorov Ludwig,Geography,66
68306,Sukhanov Arsen,Biology,66
68307,Sukhanov Arsen,Art,78
68311,Ilyin Mechislav,Health,66
68315,Bespalov Mitrofan,PE,78
68316,Bespalov Mitrofan,Health,66
68317,Bespalov Mitrofan,Algebra,78
68322,Sukhanov Arsen,Geography,66
68323,Sukhanov Arsen,Art,66
68328,Bespalov Mitrofan,Health,66
68330,Stepanov Gordey,Geometry,78
68331,Ilyin Mechislav,PE,78
68332,Lobanov Ernest,Art,78
68335,Veselov Anton,Chemistry,78
68337,Prokhorov Ludwig,Health,66
68338,Sukhanov Arsen,Geometry,78
68339,Bespalov Mitrofan,PE,78
68340,Rusakov Yuri,English,66
68342,Ilyin Mechislav,Chemistry,66
68345,Boris Kulikov,Chemistry,66
68348,Boris Kulikov,History,66
68350,Veselov Anton,Geometry,78
68358,Bespalov Mitrofan,English,78
68360,Stepanov Gordey,PE,78
68361,Ilyin Mechislav,History,78
68362,Sukhanov Arsen,English,78
68365,Rusakov Yuri,Art,66
68367,Prokhorov Ludwig,Chemistry,78
68371,Ilyin Mechislav,Chemistry,78
68373,Prokhorov Ludwig,Algebra,66
68374,Rusakov Yuri,Geography,66
68375,Ilyin Mechislav,Biology,78
68384,Komissarov Klim,Art,78
68387,Lobanov Ernest,English,66
68391,Veselov Anton,Health,66
68394,Komissarov Klim,Geography,66
68399,Lobanov Ernest,Biology,66
68403,Komissarov Klim,PE,78
68404,Komissarov Klim,Geometry,66
68405,Lobanov Ernest,Biology,66
68406,Boris Kulikov,Chemistry,78
68410,Komissarov Klim,Chemistry,78
68417,Lobanov Ernest,Geography,66
68418,Lobanov Ernest,Health,78
68423,Komissarov Klim,Geometry,66
68427,Boris Kulikov,Algebra,66
68428,Stepanov Gordey,Art,66
68433,Stepanov Gordey,History,78
68434,Komissarov Klim,PE,66
68435,Sukhanov Arsen,Geometry,78
68441,Bespalov Mitrofan,English,78
68443,Lobanov Ernest,Geometry,66
68448,Ilyin Mechislav,Algebra,66
68449,Prokhorov Ludwig,History,66
68450,Prokhorov Ludwig,Biology,66
68453,Lobanov Ernest,Algebra,78
68463,Komissarov Klim,PE,78
68467,Boris Kulikov,Algebra,78
68469,Bespalov Mitrofan,PE,66
68470,Veselov Anton,English,78
68471,Sukhanov Arsen,Art,66
68472,Lobanov Ernest,Geography,78
68473,Sukhanov Arsen,Health,66
68474,Veselov Anton,Geography,66
68480,Bespalov Mitrofan,Algebra,66
68482,Veselov Anton,Art,66
68488,Veselov Anton,History,66
68495,Rusakov Yuri,Algebra,78
68505,Komissarov Klim,Health,66
68506,Rusakov Yuri,Chemistry,66
68511,Stepanov Gordey,Chemistry,66
68514,Ilyin Mechislav,Art,78
68515,Stepanov Gordey,Biology,78
68520,Komissarov Klim,Chemistry,78
68521,Sukhanov Arsen,Chemistry,66
68523,Bespalov Mitrofan,History,66
68527,Boris Kulikov,Chemistry,78
68530,Bespalov Mitrofan,Geography,66
68537,Veselov Anton,History,78
68539,Boris Kulikov,English,78
68540,Prokhorov Ludwig,PE,78
68541,Bespalov Mitrofan,Geometry,78
68542,Veselov Anton,Geography,78
68544,Komissarov Klim,Geography,66
68549,Stepanov Gordey,History,78
68550,Boris Kulikov,Algebra,66
68551,Ilyin Mechislav,Health,66
68552,Bespalov Mitrofan,Geometry,66
68559,Bespalov Mitrofan,PE,78
68561,Sukhanov Arsen,Health,66
68562,Lobanov Ernest,Chemistry,66
68563,Boris Kulikov,English,78
68565,Rusakov Yuri,PE,78
68566,Bespalov Mitrofan,History,66
68568,Veselov Anton,English,78
68569,Rusakov Yuri,Biology,66
68573,Bespalov Mitrofan,Geography,78
68576,Veselov Anton,Chemistry,66
68582,Rusakov Yuri,PE,66
68583,Bespalov Mitrofan,Biology,78
68585,Lobanov Ernest,Geometry,66
68590,Komissarov Klim,Biology,66
68592,Komissarov Klim,Chemistry,66
68593,Rusakov Yuri,Art,78
68596,Bespalov Mitrofan,Biology,78
68597,Stepanov Gordey,PE,66
68598,Veselov Anton,PE,66
68600,Stepanov Gordey,Geography,66
68601,Komissarov Klim,English,66
68602,Prokhorov Ludwig,Chemistry,66
68603,Lobanov Ernest,Biology,78
68605,Komissarov Klim,Chemistry,78
68607,Veselov Anton,Geometry,66
68610,Lobanov Ernest,History,66
68617,Ilyin Mechislav,PE,78
68618,Komissarov Klim,Biology,66
68622,Prokhorov Ludwig,Chemistry,66
68625,Komissarov Klim,Geography,66
68628,Prokhorov Ludwig,History,66
68631,Rusakov Yuri,Chemistry,66
68639,Sukhanov Arsen,Biology,66
68642,Komissarov Klim,PE,78
68647,Rusakov Yuri,Geography,78
68649,Veselov Anton,Art,66
68650,Rusakov Yuri,Biology,66
68657,Stepanov Gordey,English,66
68658,Stepanov Gordey,Health,66
68660,Veselov Anton,PE,66
68664,Rusakov Yuri,English,78
68668,Stepanov Gordey,Geometry,66
68669,Boris Kulikov,Geography,78
68671,Bespalov Mitrofan,Chemistry,78
68672,Bespalov Mitrofan,Health,78
68673,Komissarov Klim,Geography,66
68676,Lobanov Ernest,English,66
68679,Rusakov Yuri,Geography,78
68682,Bespalov Mitrofan,Chemistry,78
68683,Veselov Anton,Geometry,78
68686,Bespalov Mitrofan,History,66
68689,Lobanov Ernest,Art,66
68690,Sukhanov Arsen,Art,78
68691,Veselov Anton,Geometry,78
68694,Bespalov Mitrofan,English,66
68700,Lobanov Ernest,Health,78
68708,Stepanov Gordey,Health,66
68710,Bespalov Mitrofan,English,66
68712,Prokhorov Ludwig,Biology,66
68717,Lobanov Ernest,Algebra,66
68719,Stepanov Gordey,Geography,66
68725,Ilyin Mechislav,History,66
68726,Veselov Anton,History,78
68727,Boris Kulikov,English,66
68733,Veselov Anton,History,78
68741,Lobanov Ernest,Health,78
68743,Veselov Anton,Geography,66
68745,Veselov Anton,Health,66
68746,Bespalov Mitrofan,PE,78
68747,Sukhanov Arsen,English,78
68750,Komissarov Klim,Geometry,78
68751,Sukhanov Arsen,Geography,66
68752,Boris Kulikov,PE,66
68753,Bespalov Mitrofan,Health,78
68754,Boris Kulikov,PE,78
68757,Ilyin Mechislav,Health,66
68761,Rusakov Yuri,Geography,66
68762,Stepanov Gordey,PE,78
68763,Komissarov Klim,Health,66
68764,Veselov Anton,Health,78
68768,Komissarov Klim,Biology,66
68770,Sukhanov Arsen,Geography,66
68771,Rusakov Yuri,Geometry,78
68779,Veselov Anton,History,78
68780,Sukhanov Arsen,PE,78
68781,Rusakov Yuri,Health,78
68784,Veselov Anton,Geography,78
68786,Veselov Anton,Algebra,66
68787,Bespalov Mitrofan,English,66
68788,Lobanov Ernest,Health,66
68789,Prokhorov Ludwig,Art,66
68795,Rusakov Yuri,History,78
68797,Bespalov Mitrofan,Health,66
68806,Sukhanov Arsen,PE,66
68807,Stepanov Gordey,Health,66
68809,Ilyin Mechislav,Geometry,66
68810,Veselov Anton,Art,78
68811,Rusakov Yuri,Health,78
68812,Veselov Anton,Geography,78
68821,Lobanov Ernest,Chemistry,78
68824,Bespalov Mitrofan,Biology,66
68828,Rusakov Yuri,Chemistry,78
68829,Lobanov Ernest,PE,78
68830,Stepanov Gordey,Geography,66
68831,Ilyin Mechislav,Health,66
68837,Prokhorov Ludwig,Algebra,78
68838,Komissarov Klim,Art,78
68858,Bespalov Mitrofan,Algebra,78
68860,Rusakov Yuri,Biology,66
68863,Boris Kulikov,Algebra,78
68871,Veselov Anton,Algebra,66
68872,Stepanov Gordey,PE,78
68873,Boris Kulikov,Biology,66
68875,Lobanov Ernest,Biology,66
68876,Sukhanov Arsen,History,66
68879,Sukhanov Arsen,PE,66
68883,Stepanov Gordey,PE,78
68889,Boris Kulikov,English,78
68892,Lobanov Ernest,Geometry,78
68894,Komissarov Klim,Chemistry,66
68896,Komissarov Klim,Health,78
68900,Stepanov Gordey,Algebra,66
68901,Rusakov Yuri,History,66
68905,Boris Kulikov,Geography,78
68906,Komissarov Klim,PE,66
68911,Rusakov Yuri,Geometry,78
68913,Veselov Anton,Art,66
68915,Prokhorov Ludwig,Geography,66
68920,Komissarov Klim,Biology,66
68921,Lobanov Ernest,History,66
68928,Rusakov Yuri,History,66
68930,Ilyin Mechislav,History,78
68931,Stepanov Gordey,Geography,66
68936,Stepanov Gordey,Geometry,78
68943,Boris Kulikov,Geometry,78
68944,Ilyin Mechislav,Chemistry,66
68945,Prokhorov Ludwig,Geography,78
68948,Komissarov Klim,History,78
68949,Komissarov Klim,Geometry,78
68950,Sukhanov Arsen,English,66
68952,Lobanov Ernest,PE,66
68953,Veselov Anton,Geometry,78
68958,Prokhorov Ludwig,English,66
68961,Komissarov Klim,Geography,78
68962,Prokhorov Ludwig,Health,78
68964,Komissarov Klim,History,66
68965,Prokhorov Ludwig,Health,66
68966,Ilyin Mechislav,History,78
68970,Stepanov Gordey,Health,66
68972,Bespalov Mitrofan,Health,66
68973,Bespalov Mitrofan,Geography,66
68977,Veselov Anton,History,78
68979,Lobanov Ernest,English,78
68980,Ilyin Mechislav,Geometry,66
68985,Komissarov Klim,Chemistry,78
68986,Sukhanov Arsen,Algebra,78
68987,Rusakov Yuri,Geography,78
68988,Veselov Anton,Biology,66
68991,Ilyin Mechislav,PE,66
69004,Komissarov Klim,PE,66
69014,Bespalov Mitrofan,Algebra,66
69017,Prokhorov Ludwig,PE,66
69018,Bespalov Mitrofan,Algebra,78
69022,Komissarov Klim,Chemistry,78
69026,Lobanov Ernest,Geography,66
69030,Sukhanov Arsen,Geometry,66
69031,Boris Kulikov,Algebra,78
69035,Bespalov Mitrofan,History,66
69038,Boris Kulikov,English,78
69043,Komissarov Klim,Geometry,78
69047,Prokhorov Ludwig,PE,66
69051,Lobanov Ernest,Health,78
69053,Veselov Anton,Health,66
69055,Stepanov Gordey,History,66
69056,Komissarov Klim,Biology,66
69059,Bespalov Mitrofan,Chemistry,78
69060,Komissarov Klim,PE,78
69062,Stepanov Gordey,Geometry,66
69064,Veselov Anton,Geography,66
69066,Boris Kulikov,Art,78
69068,Lobanov Ernest,Algebra,78
69071,Rusakov Yuri,Geometry,66
69073,Ilyin Mechislav,Geometry,78
69077,Prokhorov Ludwig,Geometry,78
69078,Boris Kulikov,Chemistry,66
69079,Bespalov Mitrofan,Geography,66
69082,Prokhorov Ludwig,Chemistry,66
69087,Ilyin Mechislav,Biology,78
69088,Komissarov Klim,Biology,66
69089,Lobanov Ernest,Art,78
69094,Lobanov Ernest,PE,78
69100,Sukhanov Arsen,Biology,78
69103,Prokhorov Ludwig,Biology,78
69104,Stepanov Gordey,Geometry,66
69105,Bespalov Mitrofan,Geometry,78
69109,Lobanov Ernest,Health,78
69110,Ilyin Mechislav,Geography,78
69112,Lobanov Ernest,Health,78
69119,Bespalov Mitrofan,Art,66
69122,Sukhanov Arsen,English,78
69123,Komissarov Klim,History,66
69126,Boris Kulikov,Art,66
69127,Rusakov Yuri,Geometry,66
69129,Rusakov Yuri,Art,66
69131,Rusakov Yuri,Geography,78
69134,Sukhanov Arsen,Art,78
69135,Lobanov Ernest,History,66
69140,Ilyin Mechislav,Chemistry,78
69141,Komissarov Klim,Algebra,78
69148,Ilyin Mechislav,English,78
69149,Ilyin Mechislav,Algebra,66
69152,Rusakov Yuri,Geography,78
69157,Boris Kulikov,Algebra,66
69158,Veselov Anton,Biology,66
69160,Veselov Anton,Biology,78
69170,Komissarov Klim,Biology,78
69171,Ilyin Mechislav,Health,66
69174,Stepanov Gordey,English,78
69175,Sukhanov Arsen,Chemistry,66
69177,Boris Kulikov,Geometry,78
69178,Stepanov Gordey,Biology,78
69181,Stepanov Gordey,Art,78
69184,Prokhorov Ludwig,PE,66
69187,Bespalov Mitrofan,Algebra,78
69194,Komissarov Klim,English,66
69201,Veselov Anton,Geometry,66
69203,Sukhanov Arsen,English,66
69206,Prokhorov Ludwig,Algebra,66
69208,Bespalov Mitrofan,Health,66
69218,Komissarov Klim,Chemistry,66
69219,Ilyin Mechislav,PE,66
69224,Boris Kulikov,Algebra,66
69225,Rusakov Yuri,Chemistry,78
69228,Bespalov Mitrofan,Algebra,78
69229,Bespalov Mitrofan,History,66
69235,Prokhorov Ludwig,Geometry,66
69237,Lobanov Ernest,Geometry,78
69240,Veselov Anton,Algebra,66
69248,Boris Kulikov,English,66
69250,Boris Kulikov,Algebra,78
69253,Prokhorov Ludwig,Health,66
69255,Ilyin Mechislav,Health,78
69265,Stepanov Gordey,Geometry,78
69267,Stepanov Gordey,Geometry,78
69268,Rusakov Yuri,Geography,66
69270,Ilyin Mechislav,History,78
69273,Prokhorov Ludwig,Art,78
69282,Rusakov Yuri,Geography,66
69283,Veselov Anton,PE,78
69284,Sukhanov Arsen,English,66
69285,Stepanov Gordey,Geometry,78
69289,Rusakov Yuri,Art,78
69292,Sukhanov Arsen,Biology,78
69295,Rusakov Yuri,Art,66
69296,Bespalov Mitrofan,Art,66
69305,Boris Kulikov,History,78
69308,Prokhorov Ludwig,PE,78
69309,Veselov Anton,Art,66
69310,Komissarov Klim,Health,78
69312,Ilyin Mechislav,Art,66
69317,Komissarov Klim,Biology,66
69324,Prokhorov Ludwig,Art,66
69330,Ilyin Mechislav,PE,78
69332,Boris Kulikov,Algebra,66
69339,Bespalov Mitrofan,History,66
69343,Komissarov Klim,Algebra,78
69348,Lobanov Ernest,PE,66
69350,Ilyin Mechislav,History,78
69354,Ilyin Mechislav,English,78
69360,Prokhorov Ludwig,Chemistry,78
69361,Sukhanov Arsen,Biology,78
69362,Veselov Anton,PE,78
69363,Lobanov Ernest,Biology,78
69365,Lobanov Ernest,Geometry,66
69367,Rusakov Yuri,Health,78
69370,Lobanov Ernest,History,66
69371,Boris Kulikov,History,78
69372,Sukhanov Arsen,Art,78
69375,Bespalov Mitrofan,PE,66
69380,Lobanov Ernest,Biology,78
69385,Veselov Anton,Algebra,66
69386,Rusakov Yuri,Art,66
69391,Ilyin Mechislav,Art,66
69392,Bespalov Mitrofan,Chemistry,78
69395,Boris Kulikov,Art,66
69402,Boris Kulikov,History,66
69404,Ilyin Mechislav,Health,66
69406,Lobanov Ernest,Algebra,78
69407,Komissarov Klim,PE,66
69412,Sukhanov Arsen,Chemistry,78
69414,Veselov Anton,Health,66
69417,Sukhanov Arsen,Algebra,66
69420,Komissarov Klim,Geography,78
69423,Sukhanov Arsen,Geometry,66
69427,Lobanov Ernest,Biology,78
69431,Bespalov Mitrofan,Biology,78
69432,Sukhanov Arsen,Biology,66
69433,Rusakov Yuri,Art,78
69436,Stepanov Gordey,Chemistry,66
69439,Boris Kulikov,Biology,78
69446,Stepanov Gordey,Art,78
69447,Sukhanov Arsen,Geometry,66
69448,Sukhanov Arsen,Geometry,66
69453,Sukhanov Arsen,Biology,78
69458,Veselov Anton,English,66
69464,Stepanov Gordey,Art,66
69466,Bespalov Mitrofan,Geometry,78
69467,Bespalov Mitrofan,History,78
69468,Stepanov Gordey,Art,66
69469,Boris Kulikov,Biology,66
69471,Rusakov Yuri,Art,66
69472,Bespalov Mitrofan,PE,66
69473,Ilyin Mechislav,Art,66
69474,Boris Kulikov,PE,78
69483,Veselov Anton,PE,78
69485,Komissarov Klim,Geometry,66
69490,Prokhorov Ludwig,Chemistry,78
69494,Veselov Anton,History,66
69502,Boris Kulikov,History,78
69504,Bespalov Mitrofan,Geometry,78
69506,Lobanov Ernest,PE,66
69507,Komissarov Klim,PE,66
69510,Stepanov Gordey,Biology,66
69514,Stepanov Gordey,Chemistry,66
69515,Ilyin Mechislav,Geometry,78
69516,Prokhorov Ludwig,English,66
69522,Rusakov Yuri,Geography,66
69524,Sukhanov Arsen,Biology,66
69529,Rusakov Yuri,Health,78
69536,Ilyin Mechislav,Art,78
69537,Komissarov Klim,Geography,78
69538,Prokhorov Ludwig,Health,66
69540,Veselov Anton,Health,66
69543,Bespalov Mitrofan,PE,66
69551,Boris Kulikov,Biology,78
69552,Komissarov Klim,English,78
69554,Sukhanov Arsen,English,78
69556,Lobanov Ernest,Chemistry,78
69558,Lobanov Ernest,Art,78
69559,Prokhorov Ludwig,Chemistry,66
69564,Bespalov Mitrofan,Health,78
69568,Bespalov Mitrofan,Algebra,66
69570,Veselov Anton,Geometry,78
69571,Komissarov Klim,Algebra,66
69572,Sukhanov Arsen,Biology,78
69574,Stepanov Gordey,Algebra,78
69575,Sukhanov Arsen,History,66
69576,Rusakov Yuri,English,66
69580,Ilyin Mechislav,Chemistry,78
69584,Boris Kulikov,Chemistry,78
69585,Boris Kulikov,Art,78
69586,Rusakov Yuri,English,78
69589,Stepanov Gordey,Geometry,78
69590,Ilyin Mechislav,PE,66
69592,Rusakov Yuri,Chemistry,66
69598,Veselov Anton,English,78
69603,Komissarov Klim,Biology,66
69605,Lobanov Ernest,English,78
69611,Rusakov Yuri,Geometry,66
69613,Prokhorov Ludwig,Geography,78
69614,Lobanov Ernest,PE,66
69619,Komissarov Klim,PE,78
69620,Veselov Anton,Algebra,78
69621,Sukhanov Arsen,Algebra,66
69622,Bespalov Mitrofan,Geography,66
69623,Ilyin Mechislav,Geometry,78
69625,Rusakov Yuri,Geometry,66
69632,Veselov Anton,Chemistry,66
69635,Boris Kulikov,Art,78
69648,Boris Kulikov,History,66
69652,Lobanov Ernest,Geography,66
69656,Komissarov Klim,History,66
69662,Ilyin Mechislav,Biology,66
69664,Stepanov Gordey,Health,78
69667,Stepanov Gordey,Algebra,66
69668,Prokhorov Ludwig,Geography,66
69670,Sukhanov Arsen,Algebra,66
69671,Lobanov Ernest,Chemistry,66
69673,Boris Kulikov,History,66
69678,Rusakov Yuri,Health,66
69680,Komissarov Klim,Algebra,66
69684,Sukhanov Arsen,Health,78
69687,Prokhorov Ludwig,Health,66
69690,Veselov Anton,PE,66
69703,Rusakov Yuri,Geography,66
69705,Prokhorov Ludwig,History,78
69711,Rusakov Yuri,Biology,66
69714,Veselov Anton,Health,66
69721,Stepanov Gordey,Health,66
69722,Komissarov Klim,Algebra,78
69727,Ilyin Mechislav,Geography,78
69728,Veselov Anton,Algebra,66
69734,Boris Kulikov,Geometry,78
69742,Stepanov Gordey,English,66
69746,Sukhanov Arsen,Health,66
69747,Komissarov Klim,Geography,66
69759,Prokhorov Ludwig,PE,78
69763,Veselov Anton,English,78
69767,Lobanov Ernest,Geography,66
69768,Bespalov Mitrofan,Algebra,78
69769,Prokhorov Ludwig,Art,66
69770,Rusakov Yuri,Chemistry,78
69772,Veselov Anton,Algebra,66
69775,Prokhorov Ludwig,Health,66
69777,Boris Kulikov,Biology,78
69780,Sukhanov Arsen,English,66
69785,Veselov Anton,Art,66
69787,Prokhorov Ludwig,PE,66
69794,Lobanov Ernest,Art,78
69797,Sukhanov Arsen,English,78
69799,Veselov Anton,History,78
69800,Boris Kulikov,Health,66
69801,Sukhanov Arsen,Geometry,78
69804,Ilyin Mechislav,Chemistry,78
69806,Lobanov Ernest,Geography,66
69809,Ilyin Mechislav,Chemistry,66
69811,Sukhanov Arsen,Chemistry,78
69815,Veselov Anton,Biology,78
69816,Bespalov Mitrofan,Geometry,78
69819,Stepanov Gordey,Geography,78
69820,Bespalov Mitrofan,English,78
69821,Rusakov Yuri,History,66
69826,Veselov Anton,PE,78
69829,Rusakov Yuri,Geography,78
69830,Stepanov Gordey,Health,66
69832,Rusakov Yuri,Geography,78
69836,Ilyin Mechislav,Geometry,78
69839,Stepanov Gordey,English,66
69855,Lobanov Ernest,Geometry,66
69862,Rusakov Yuri,Algebra,78
69874,Lobanov Ernest,History,78
69875,Prokhorov Ludwig,Algebra,78
69876,Bespalov Mitrofan,Algebra,66
69878,Stepanov Gordey,Algebra,78
69880,Rusakov Yuri,Chemistry,78
69881,Boris Kulikov,Art,66
69882,Ilyin Mechislav,Health,66
69887,Rusakov Yuri,Geometry,66
69888,Rusakov Yuri,English,78
69889,Lobanov Ernest,History,66
69890,Boris Kulikov,History,66
69900,Lobanov Ernest,Geography,66
69904,Bespalov Mitrofan,Geometry,78
69907,Stepanov Gordey,PE,78
69908,Stepanov Gordey,PE,78
69911,Sukhanov Arsen,Chemistry,66
69914,Veselov Anton,PE,66
69917,Komissarov Klim,History,78
69919,Lobanov Ernest,Art,78
69920,Prokhorov Ludwig,Art,66
69921,Komissarov Klim,Algebra,78
69923,Prokhorov Ludwig,History,66
69928,Rusakov Yuri,Geography,66
69930,Komissarov Klim,Geography,66
69931,Lobanov Ernest,Geography,66
69932,Prokhorov Ludwig,English,66
69934,Lobanov Ernest,Geometry,66
69935,Sukhanov Arsen,English,78
69937,Lobanov Ernest,Biology,78
69941,Boris Kulikov,History,78
69942,Veselov Anton,English,78
69943,Komissarov Klim,PE,66
69946,Ilyin Mechislav,Algebra,78
69949,Ilyin Mechislav,Health,66
69961,Prokhorov Ludwig,English,78
69962,Bespalov Mitrofan,English,78
69963,Ilyin Mechislav,Health,66
69964,Stepanov Gordey,Health,78
69965,Komissarov Klim,English,78
69968,Prokhorov Ludwig,Biology,78
69969,Stepanov Gordey,Health,66
69972,Komissarov Klim,English,78
69973,Komissarov Klim,Health,66
69974,Bespalov Mitrofan,Geometry,78
69976,Komissarov Klim,PE,66
69977,Sukhanov Arsen,PE,78
69978,Ilyin Mechislav,Chemistry,78
69979,Boris Kulikov,Geometry,78
69981,Prokhorov Ludwig,Geography,66
69987,Ilyin Mechislav,PE,66
69994,Komissarov Klim,Geography,78
69997,Boris Kulikov,Art,78
69999,Boris Kulikov,Art,78
70000,Boris Kulikov,Geography,66
70009,Stepanov Gordey,Geometry,66
70012,Komissarov Klim,English,66
70013,Lobanov Ernest,Chemistry,78
70021,Bespalov Mitrofan,Biology,66
70025,Prokhorov Ludwig,Chemistry,78
70026,Rusakov Yuri,Geography,66
70027,Ilyin Mechislav,Chemistry,66
70029,Ilyin Mechislav,Algebra,78
70031,Ilyin Mechislav,History,66
70038,Rusakov Yuri,Health,78
70041,Prokhorov Ludwig,Biology,78
70045,Stepanov Gordey,English,78
70046,Prokhorov Ludwig,Art,78
70048,Rusakov Yuri,English,66
70054,Bespalov Mitrofan,Art,78
70055,Sukhanov Arsen,Art,66
70056,Boris Kulikov,Geography,78
70059,Veselov Anton,Geography,66
70062,Ilyin Mechislav,Geometry,66
70063,Ilyin Mechislav,History,78
70065,Sukhanov Arsen,Art,78
70069,Rusakov Yuri,English,66
70075,Veselov Anton,Art,66
70078,Rusakov Yuri,Algebra,66
70080,Veselov Anton,History,78
70081,Bespalov Mitrofan,PE,66
70082,Stepanov Gordey,Biology,78
70084,Lobanov Ernest,English,66
70086,Ilyin Mechislav,Geography,78
70088,Rusakov Yuri,Geometry,78
70090,Rusakov Yuri,Health,78
70093,Boris Kulikov,Art,66
70098,Sukhanov Arsen,English,66
70106,Sukhanov Arsen,PE,78
70107,Ilyin Mechislav,Algebra,66
70110,Stepanov Gordey,Geography,66
70112,Bespalov Mitrofan,History,78
70113,Ilyin Mechislav,History,78
70116,Ilyin Mechislav,English,78
70117,Stepanov Gordey,Art,78
70119,Komissarov Klim,Art,66
70124,Sukhanov Arsen,Art,78
70129,Lobanov Ernest,English,78
70131,Prokhorov Ludwig,PE,78
70134,Ilyin Mechislav,PE,78
70136,Veselov Anton,Health,78
70139,Komissarov Klim,History,66
70140,Komissarov Klim,Health,66
70142,Lobanov Ernest,Geography,78
70148,Veselov Anton,Geography,66
70149,Bespalov Mitrofan,History,78
70158,Prokhorov Ludwig,Geometry,78
70161,Veselov Anton,Geometry,78
70162,Boris Kulikov,History,78
70172,Lobanov Ernest,English,78
70177,Ilyin Mechislav,PE,66
70183,Stepanov Gordey,Algebra,66
70184,Rusakov Yuri,Biology,78
70185,Sukhanov Arsen,Geometry,78
70187,Prokhorov Ludwig,English,66
70188,Sukhanov Arsen,Health,78
70191,Komissarov Klim,Chemistry,66
70192,Prokhorov Ludwig,History,78
70201,Stepanov Gordey,PE,78
70202,Komissarov Klim,PE,66
70203,Komissarov Klim,English,66
70205,Rusakov Yuri,Art,78
70206,Boris Kulikov,Art,66
70207,Stepanov Gordey,English,66
70208,Sukhanov Arsen,Geometry,66
70209,Sukhanov Arsen,Chemistry,78
70217,Komissarov Klim,PE,78
70218,Boris Kulikov,History,66
70222,Prokhorov Ludwig,Biology,66
70225,Lobanov Ernest,Geography,78
70229,Prokhorov Ludwig,Chemistry,66
70232,Rusakov Yuri,History,66
70233,Bespalov Mitrofan,Algebra,66
70234,Stepanov Gordey,Biology,78
70239,Sukhanov Arsen,Art,78
70240,Stepanov Gordey,Health,66
70244,Rusakov Yuri,Chemistry,78
70249,Veselov Anton,Algebra,66
70254,Rusakov Yuri,Biology,66
70258,Komissarov Klim,Biology,66
70266,Ilyin Mechislav,Geography,66
70269,Lobanov Ernest,Algebra,66
70270,Rusakov Yuri,Art,66
70274,Prokhorov Ludwig,Health,78
70283,Sukhanov Arsen,Art,66
70284,Boris Kulikov,Geography,78
70285,Ilyin Mechislav,PE,78
70290,Ilyin Mechislav,History,78
70296,Stepanov Gordey,Geography,78
70298,Bespalov Mitrofan,Chemistry,66
70299,Boris Kulikov,English,78
70300,Boris Kulikov,Biology,66
70305,Rusakov Yuri,Algebra,78
70310,Stepanov Gordey,Geometry,78
70311,Rusakov Yuri,Geography,66
70315,Lobanov Ernest,PE,78
70317,Ilyin Mechislav,Biology,78
70321,Komissarov Klim,Algebra,66
70322,Komissarov Klim,History,66
70325,Stepanov Gordey,Algebra,66
70330,Boris Kulikov,Geometry,78
70333,Sukhanov Arsen,Biology,78
70335,Prokhorov Ludwig,PE,78
70342,Bespalov Mitrofan,Art,78
70343,Prokhorov Ludwig,Algebra,78
70345,Rusakov Yuri,Geography,78
70347,Sukhanov Arsen,Geography,66
70351,Veselov Anton,Chemistry,78
70354,Veselov Anton,Geography,78
70357,Lobanov Ernest,Chemistry,78
70359,Veselov Anton,Geography,78
70362,Sukhanov Arsen,Art,66
70367,Ilyin Mechislav,Chemistry,66
70369,Boris Kulikov,PE,78
70372,Veselov Anton,History,78
